clip_id,raw_answer,predicted,ground_truth
5100341026.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341027.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341028.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly.
Rating: 2",2,2
5100341030.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341031.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly with their arms resting on the desk or table.
Rating: 2",2,3
5100341032.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341033.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341034.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341035.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341037.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly with their arms resting on the desk or table.
Rating: 2",2,2
5100341038.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly.
Rating: 2",2,2
5100341039.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341042.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341043.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,1
5100341046.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341048.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341050.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, possibly at a desk, with their hands resting on their lap or arms crossed.
Rating: 2 [The student seems to be engaged but not highly focused on the content they are watching.]",2,3
5100341052.avi,"Expression: The student appears to be looking down and away from the camera, with a neutral or slightly contemplative expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly with their hands resting on the desk.
Rating: 2 - The student seems to be engaged but not highly focused on the content being displayed on the screen.",2,3
5100341054.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341055.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
5100341056.avi,"Expression: The student appears to be looking down and slightly away from the camera, with a neutral expression.
Posture: The student is sitting in front of a computer screen, leaning forward slightly.
Rating: 2",2,2
5100341057.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
5100341058.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,3
